Data Scope,Code,Name,Credit Points,Unit Designation,Unit Type,Prerequisites,Corequisites,NCCW,When Offered,On Campus Attendance,Staff Contact,Offering Department,Offering Faculty,FOE - Narrow,Pass/Fail,Co-taught Units,Quota,Unit Activity,ASQCNew,ASQCRecoded,WWCC,Status,Placement in SONIA,Authority,Capstone unit?,Awards/Majors
Postgraduate,POL802,Comparative Public Policy,4,Arts,Postgraduate,Admission to MPPP or MPASR or MIntRel or MIntPubDip or MIntLawGovPP or GradDipPP or GradDipPASR or GradDipIntRel or GradDipSIA or GradCertSIA or GradCertPP or MSc in Environmental Health or MTransInterMIntRel or MIntBusMIntRel or MPPPMDevStud or MPPPMPASR or MPPPMIntRel,,,"S1 Evening
S1 External","
Compulsory","Dr Francesco Stolfi
","Department of Modern History, Politics and International Relations",Faculty of Arts,90100,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum review: ASQC approval given via subcommittee webforms tick,,
Postgraduate,POL820,Politics and Policy: An Advanced Introduction,4,Arts,Postgraduate,Admission to MPPP or MPASR or MIntRel or MIntPubDip or MIntLawGovPP or GradDipPP or GradDipPASR or GradDipIntRel or GradDipSIA or GradCertSIA or GradCertPP or MSc in Environmental Health or MTransInterMIntRel or MIntBusMIntRel or MPPPMDevStud or MSecStrategicStud or MCrim or MIntell or MCTerrorism or MPPPMPASR or MPPPMIntRel,,,"S1 Evening
S1 External","
Compulsory","Dr Glenn Kefford
","Department of Modern History, Politics and International Relations",Faculty of Arts,90100,No,POIR703,no quota,no activity,No,No,,Green,No,Pg Curriculum renewal: ASQC approval given via webforms tick,,
Postgraduate,POL821,Case Studies in Politics and Policy,4,Arts,Postgraduate,Admission to MPPP or MPASR or GradDipPASR or GradCertPP or GradDipPP or MIntLawGovPP or MPPPMDevStud or MPASRMDevStud or MPPPMPASR or MPPPMIntRel,,,"S2 Evening
S2 External","
Compulsory","Dr Adele Garnier
","Department of Modern History, Politics and International Relations",Faculty of Arts,90100,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: ASQC authority for renewal provided via webforms tick,,
Postgraduate,POL822,Studying Public Policy,4,Arts,Postgraduate,Admission to MPPP or GradDipPP or GradCertPP or MSc in Environmental Health or MPPPMDevStud or MPPPMPASR or MPPPMIntRel or MSecStrategicStud or MCrim or MIntell or MCTerrorism or MPlan,,,"S2 Evening
S2 External","
Compulsory","Dr Francesco Stolfi
","Department of Modern History, Politics and International Relations",Faculty of Arts,90103,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: ASQC authority for renewal provided via webforms tick,,
Postgraduate,POL825,Health Policy,4,"Arts, Science",Postgraduate,Admission to MPPP or MPASR or MIntRel or GradDipPASR or MPH or MGlobalHlthDevStud or GradCertPP or GradDipPP or GradDipIntRel or MIntLawGovPP or MDevStud or MSc in Environmental Health or MTransInterMIntRel or MPPPMDevStud or MPASRMDevStud or MPPPMPASR or MPPPMIntRel or MIntBusMIntRel,,,2019,,"Dr Adele Garnier
","Department of Modern History, Politics and International Relations",Faculty of Arts,90101,No,POIR701,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: ASQC authority for renewal provided via webforms tick,,
Postgraduate,POL826,Gender and Policy,4,Arts,Postgraduate,Admission to MPPP or MPASR or MIntRel or GradDipPASR or GradCertPP or GradDipPP or GradDipIntRel or MIntLawGovPP or MIntBusMIntRel or MTransInterMIntRel or MPPPMDevStud or MPASRMDevStud or MPPPMPASR or MPPPMIntRel,,,2019,," Politics staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90100,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum review: ASQC approval given via subcommittee webforms tick,,
Postgraduate,POL827,Public Policy and International Law,4,Arts,Postgraduate,Admission to MPPP or MPASR or MIntRel or MDevCult or MSocEntre or MIntPubDip or GradDipPASR or GradCertPP or GradDipPP or GradDipIntRel or MTransInterMIntRel or MIntBusMIntRel or MPPPMDevStud or MPASRMDevStud or MPPPMPASR or MPPMIntRel,,IRPG857,2019,," Politics staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90101,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum review: ASQC approval given via subcommittee webforms tick,,
Postgraduate,POL831,"Parties, Elections and Campaigns",4,Arts,Postgraduate,Admission to MPPP or MPASR or GradDipPASR or GradCertPP or GradDipPP or MIntLawGovPP or MPPPMDevStud or MSecStrategicStud or MCrim or MIntell or MCTerrorism or MPASRMDevStud or MPPPMPASR or MPPPMIntRel,,,"S2 Evening
S2 External","
Compulsory
","Dr Glenn  Kefford
","Department of Modern History, Politics and International Relations",Faculty of Arts,90101,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum review: ASQC approval given via subcommittee webforms tick,,
Postgraduate,POL833,Intergovernmental Relations,4,Arts,Postgraduate,Admission to MPPP or MPASR or GradDipPASR or GradCertPP or GradDipPP or MIntLawGovPP or MPPPMDevStud or MPASRMDevStud or MPPPMPASR or MPPPMIntRel,,,"S1 External
S1 Evening","Compulsory

"," Politics staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90101,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum review: ASQC approval given via subcommittee webforms tick,,
Postgraduate,POL835,Internship Project,4,Arts,Postgraduate,(Admission to MPPPMDevStud or (16cp at 800 level including POL820 and POL822)) and permission by special approval,,IRPG838,"S1 Day
S1 External
S2 Day
S2 External","
None

None"," Politics staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90100,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum review: ASQC approval given via subcommittee webforms tick,,
Postgraduate,PSY863,Research Design and Evaluation,4,,Postgraduate,Admission to MClinPsych or MClinNeuro or MOrgPsych,,PSY967,S1 Day,,"Professor Mike Jones
",Department of Psychology,Faculty of Human Sciences,90700,No,none,no quota,no activity,No,No,,Green,No,PG curriculum renewal: subcommittee tick provided,,
Postgraduate,PSY890,Trauma Theories and Interventions,4,,Postgraduate,Admission to MClinPsych and PSY904 and (PSY961 or PSYC987) and (PSY962 or PSY978 or PSYC986) and (PSY965 or PSY977),PSY950 or PSY956,,2019,,"Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY904,Counselling and Cultural Perspectives,4,,Postgraduate,Admission to MClinPsych or DClinPsych or MOrgPsych or DOrgPsych,,PSYO904,2019,,"Associate Professor Jac Brown
",Department of Psychology,Faculty of Human Sciences,90700,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY917,Therapy with Children and Families,4,,Postgraduate,Admission to MClinPsych and PSY904 and (PSY962 or PSY978 or PSYC986) and (PSY965 or PSY977),(PSY961 or PSYC987),,S1 Evening,,"Ms Carol Boland
",Department of Psychology,Faculty of Human Sciences,90700,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY919,Developmental Psychopathology,4,,Postgraduate,Admission to MClinPsych and PSY904 and (PSY961 or PSYC987) and (PSY962 or PSY978 or PSYC986) and (PSY965 or PSY977) and ((PSY927 and PSY928) or PSY979),,,S2 Day,,"Associate Professor Viviana Wuthrich
",Department of Psychology,Faculty of Human Sciences,90700,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum Review: Subcommittee tick given in online renewal system,,
Postgraduate,PSY926,Psychology of Health,4,,Postgraduate,Admission to MClinPsych and PSY904 and (PSY961 or PSYC987) and (PSY962 or PSY978 or PSYC986) and (PSY965 or PSY977),,,S1 Day,,"Associate Professor Andrew Baillie
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY933,Research Proposal,8,,Postgraduate,Admission to MClinPsych,,,FY1 Day,,"Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,Yes,PSYC990,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY934,Dissertation,8,,Postgraduate,Admission to MClinPsych and PSY933,,,"FY1 Day
S1 Day
S2 Day","

","Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY935,Groups,4,,Postgraduate,Admission to MClinPsych and PSY904 and PSY961 and (PSY962 or PSY978) and (PSY965 or PSY977),,,S1 Day,,"Associate Professor Jac Brown
",Department of Psychology,Faculty of Human Sciences,90700,No,none,no quota,no activity,No,No,,Green,No,PG curriculum renewal: subcommittee tick provided,,
Postgraduate,PSY950,Supervised Practical Placement I,4,,Postgraduate,Admission to MClinPsych and PSY904 and (PSY962 or PSY978 or PSYC986) and (PSY965 or PSY977),"(PSY961 or PSYC987) and (PSY979 or (PSY927 and PSY928))
","PSY956
","FY1 Day
S1 Day
S2 Day","

","Mr Brian O'Grady
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,Yes,ASQC approvral 24 May 2011,,
Postgraduate,PSY957,Supervised Practical Placement II,0,,Postgraduate,,Admission to MClinPsych,,"FY1 Day
S1 Day
S2 Day","

","Mr Brian O’Grady
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,Yes,PG curriculum renewal: subcommittee tick provided,,
Postgraduate,PSY958,Supervised Practical Placement III,0,,Postgraduate,Admission to MClinPsych or DClinPsych,(PSY950 or PSY956) and PSY957,,"FY1 Day
S1 Day
S2 Day","

","Mr Brian O’Grady
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,Yes,PG curriculum renewal: subcommittee tick provided,,
Postgraduate,PSY959,Supervised Practical Placement IV,0,,Postgraduate,Admission to MClinPsych or DClinPsych,(PSY950 or PSY956) and PSY957 and  PSY958,,"FY1 Day
S1 Day
S2 Day","

","Mr Brian O’Grady
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,Yes,PG curriculum renewal: subcommittee tick provided,,
Postgraduate,PSY961,Advanced Psychopathology,4,,Postgraduate,Admission to MClinPsych ,,PSYC987,2019,,"Associate Professor Melissa Norberg
",Department of Psychology,Faculty of Human Sciences,90700,No,none,no quota,no activity,No,No,,Green,No,PG curriculum renewal: subcommittee tick provided,,
Postgraduate,PSY963,Coaching and Positive Psychology,4,,Postgraduate,Admission to MClinPsych or MOrgPsych,,PSYO963,S1 Day,,"Dr Monique Crane
",Department of Psychology,Faculty of Human Sciences,90701,No,PSYO963,no quota,no activity,No,No,,Green,No,PG Curriculum renewal: webforms tick provided by subcommittee,,
Postgraduate,PSY968,Advanced Professional Applications Seminar,4,,Postgraduate,Admission to DClinPsych or DClinNeuro or DOrgPsych,,"PSY897, PSY898, PSY931, PSY932, PSYN833, PSYN834, PSYO947, PSYO948",FY1 Day,,"Associate Professor Andrew Baillie
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,Unit permanently deleted as per Faculty Schedule Submissions for 2018,,
Postgraduate,PSY969,Doctoral Dissertation 1,16,,Postgraduate,(Admission to DClinPsych or DClinNeuro or DOrgPsych) and (PSY933 or PSYN825 or PSYO944),,"PSY934, PSY994, PSYN826, PSYN832, PSYO945",FY1 Day,,"Associate Professor Andrew Baillie
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,No,Unit permanently deleted as per Faculty Schedule Submissions for 2018,,
Postgraduate,PSY970,Doctoral Dissertation 2,16,,Postgraduate,(Admission to DClinPsych or DClinNeuro or DOrgPsych) and PSY969 and (PSY933 or PSYN825 or PSYO944),,"PSY934, PSY994, PSYN826, PSYN832, PSYO945",FY1 Day,,"Associate Professor Andrew Baillie
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,No,Unit permanently deleted as per Faculty Schedule Submissions for 2018,,
Postgraduate,PSY977,Cognitive Behaviour Therapy,4,,Postgraduate,Admission to MClinPsych or DClinPsych,,PSY965,2019,,"Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,To ASQC for noting 28 June 2011,,
Postgraduate,PSY978,Psychological Assessment,4,,Postgraduate,Admission to MClinPsych,,"PSY962, PSYC986",2019,,"Dr Lorna Peters
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,To ASQC for noting 28 June 2011,,
Postgraduate,PSY979,Advanced Assessment and Therapy,4,,Postgraduate,Admission to MClinPsych and PSY977 and (PSY978 or PSYC986),,"PSY927, PSY928",S2 Day,,"Dr Carolyn Schniering
Dr Lorna Peters
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,New unit approved ASQC 19 April 2011,,
Postgraduate,PSY980,Couple Therapy,4,,Postgraduate,Admission to MClinPsych and PSY904 and PSY961 and (PSY962 or PSY978) and (PSY965 or PSY977),,PSYC922,2019,,"Associate Professor Jac Brown
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Green,No,Recode to ASQC for noting 28/06/11,,
Postgraduate,PSY981,Supervised Practical Placement V,4,,Postgraduate,Admission to DClinPsych and (PSY950 or PSY956) and PSY957,PSY958 and PSY959,PSY960,"S1 Day
S2 Day
FY1 Day","

","Ms Ros Knight
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,No,No,,Green,Yes,PG Curriculum renewal: ASQC tick provided by subcommittee on webforms website,,
Postgraduate,PSYC981,Clinical Psychology Practical Placement 1,4,,Postgraduate,PSYC985 and PSYC986 and PSYC987,PSYC988 and PSYC989,PSY950,"S1 Day
S2 Day","
","Ms Ros Knight
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC982,Clinical Psychology Practical Placement 2,4,,Postgraduate,PSYC985 and PSYC986 and PSYC987 and PSYC988 and PSYC989,PSYC981,PSY957,"S1 Day
S2 Day","
","Mr Brian O'Grady
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC983,Clinical Psychology Practical Placement 3,4,,Postgraduate,PSYC985 and PSYC986 and PSYC987 and PSYC988 and PSYC989,PSYC981 and PSYC982,PSY958,2019,,"Ms Ros Knight
",Department of Psychology,Faculty of Human Sciences,90701,Yes,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC984,Clinical Psychology Professional Practice,4,,Postgraduate,,,,,,,Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Orange,No,,,
Postgraduate,PSYC985,Clinical Psychology Therapy 1,4,,Postgraduate,Admission to MClinPsych,,"PSY904, PSY977",S1 Day,,"Associate Professor Maria Kangas
Associate Professor Jac Brown
Dr Carolyn Schniering
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC986,Clinical Psychological Assessment 1,4,,Postgraduate,Admission to MClinPsych,,"PSY978, PSY979",S1 Day,,"Dr Lorna Peters
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC987,Child and Adult Psychopathology 1,4,,Postgraduate,Admission to MClinPsych,,"PSY961, PSY919",S1 Day,,"Associate Professor Melissa Norberg
",Department of Psychology,Faculty of Human Sciences,90701,No,"PSYN841, ",no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC988,Psychological Assessment and Child and Adult Psychopathology 2,4,,Postgraduate,Admission to MClinPsych,,"PSY919, PSY979",S2 Day,,"Associate Professor Viviana Wuthrich
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC989,Clinical Psychology Therapy 2,4,,Postgraduate,Admission to MClinPsych,,,S2 Day,,"Dr Carolyn Schniering
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC990,Clinical Psychology Research Proposal,4,,Postgraduate,Admission to MClinPsych and PSY863,,,S2 Day,,"Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,Yes,"PSY933, ",no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC991,Clinical Psychology Research Dissertation Part 1,4,,Postgraduate,PSYC990,,PSY934,2019,,"Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,Yes,No,,Green,No,Approved through webforms 2018,,
Postgraduate,PSYC992,Clinical Psychology Research Dissertation Part 2,4,,Postgraduate,PSYC990 and PSYC991,,,2019,,"Associate Professor Maria Kangas
",Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,Yes,No,,Green,No,Approved through info from webforms 2018,,
Postgraduate,PSYC993,Clinical Psychology Therapy 3,4,,Postgraduate,,,,,,,Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Orange,No,,,
Postgraduate,PSYC994,Child and Adolescent Psychopathology 3,4,,Postgraduate,,,,,,,Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Orange,No,,,
Postgraduate,PSYC995,Clinical Psychology Therapy 4,4,,Postgraduate,,,,,,,Department of Psychology,Faculty of Human Sciences,90701,No,none,no quota,no activity,No,No,,Orange,No,,,
